url,address,neighborhood,rent,beds,baths,flexs
https://www.renthop.com/listings/east-38-street/8b/15204802,East 38 Street ,"Murray Hill, Midtown Manhattan, Manhattan",2980,1,1.0,
https://www.renthop.com/listings/27-18-hoyt-avenue-astoria-ny-11102/3/15658241,"27-18 Hoyt Avenue, Astoria, Ny...","Astoria, Northwestern Queens, Queens",3900,2,2.0,
https://www.renthop.com/listings/7-9-e-32nd-st/8g/15735020,"7-9 E 32nd St, Apt 8G","Murray Hill, Midtown Manhattan, Manhattan",3150,1,1.0,2.0
https://www.renthop.com/listings/605-west-42nd-street/61n/15576042,"605 West 42nd Street, Apt 61N","Hell's Kitchen, Midtown Manhattan, Manhattan",6462,2,2.0,
https://www.renthop.com/listings/broadway/c5h/15698400,Broadway,"Manhattanville, West Harlem, Upper Manhattan, Manhattan",3525,3,1.5,
https://www.renthop.com/listings/mott-street/7/15809244,Mott Street,"NoLita, Downtown Manhattan, Manhattan",3895,1,1.0,
https://www.renthop.com/listings/e-81st-and-lexington/na/15436421,E. 81st and Lexington,"Upper East Side, Upper Manhattan, Manhattan",16200,4,3.0,5.0
https://www.renthop.com/listings/556-w-140th/22/15825116,556 W 140th,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",5695,5,3.0,
https://www.renthop.com/listings/norfolk-street/unit-16a/14495752,Norfolk Street,"Lower East Side, Downtown Manhattan, Manhattan",4525,3,1.0,
https://www.renthop.com/listings/east-87th-street/4i/15795094,East 87th street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3300,1,1.0,
https://www.renthop.com/listings/237-west-10th-street/10/15818741,"237 West 10th Street, Apt 10","West Village, Downtown Manhattan, Manhattan",2795,0,1.0,
https://www.renthop.com/listings/237-west-10th-street/10/15818741,"237 West 10th Street, Apt 10","West Village, Downtown Manhattan, Manhattan",2795,0,1.0,
https://www.renthop.com/listings/west-98th-street/5c/15815160,West 98th Street,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",4500,2,1.0,
https://www.renthop.com/listings/100-lefferts-ave/na/15753064,100 Lefferts Ave,"Prospect Lefferts Gardens, Flatbush, Central Brooklyn, Brooklyn",2550,1,1.0,
