url,address,neighborhood,rent,beds,baths,flexs,zip
https://www.renthop.com/listings/101-west-end-avenue/6h/15775299,"101 West End Avenue, Apt 6H","Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",3935,1,1.0,0.0,10023
https://www.renthop.com/listings/629-classon-avenue/na/15720165,629 Classon Avenue,"Crown Heights, Central Brooklyn, Brooklyn",5500,4,3.0,0.0,11238
https://www.renthop.com/listings/400-w-61-st/na/15266665,400 W 61 St,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",8167,2,2.0,0.0,10069
https://www.renthop.com/listings/110-horatio-street/na/15477581,110 Horatio Street,"West Village, Downtown Manhattan, Manhattan",3950,0,1.0,0.0,10014
https://www.renthop.com/listings/99-wilson-ave/2r/15814950,"99 Wilson Ave, Apt 2R","Bushwick, Northern Brooklyn, Brooklyn",2999,3,1.0,0.0,11237
https://www.renthop.com/listings/287-powers-st-2c/2c/15795058,"287 Powers St, Apt 2C","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2965,1,1.0,0.0,11211
https://www.renthop.com/listings/429-e-83rd-st/bd/15831452,"429 E 83rd St, Apt BD","Yorkville, Upper East Side, Upper Manhattan, Manhattan",1995,0,1.0,0.0,10028
https://www.renthop.com/listings/201-east-87th-street/na/15831293,201 East 87th Street,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",6450,2,2.0,0.0,10128
https://www.renthop.com/listings/315-e-108th/6d/15749045,315 E 108th,"East Harlem, Upper Manhattan, Manhattan",1950,1,1.0,0.0,10029
https://www.renthop.com/listings/287-powers-st-1c/1c/15794992,"287 Powers St, Apt 1C","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2894,1,1.0,0.0,11211
https://www.renthop.com/listings/922-atlantic-avenue/1/15204352,"922 Atlantic Avenue, Apt 1","Prospect Heights, Northwestern Brooklyn, Brooklyn",7000,0,1.0,0.0,11238
https://www.renthop.com/listings/115-east-92nd-street/9b/15776833,"115 East 92nd Street, Apt 9B","Carnegie Hill, Upper East Side, Upper Manhattan, Manhattan",4000,1,1.0,0.0,10128
https://www.renthop.com/listings/198-wilson-st/4e/15831444,"198 Wilson St, Apt 4E","Williamsburg, Northern Brooklyn, Brooklyn",2195,1,1.0,0.0,11211
https://www.renthop.com/listings/506-52nd-street/10/15513159,"506 52nd Street, Apt 10","Sunset Park, South Brooklyn, Brooklyn",2200,2,1.0,0.0,11220
https://www.renthop.com/listings/134-haven-avenue/2a/15812362,"134 Haven Avenue, Apt 2A","Washington Heights, Upper Manhattan, Manhattan",2725,2,1.0,0.0,10032
https://www.renthop.com/listings/506-52nd-street/10/15513159,"506 52nd Street, Apt 10","Sunset Park, South Brooklyn, Brooklyn",2200,2,1.0,0.0,11220
https://www.renthop.com/listings/134-haven-avenue/2a/15812362,"134 Haven Avenue, Apt 2A","Washington Heights, Upper Manhattan, Manhattan",2725,2,1.0,0.0,10032
https://www.renthop.com/listings/george-true-1bedroom-home-priced-to-rent-asap/na/15719691,164 W 146th,"Central Harlem, Upper Manhattan, Manhattan",1675,1,1.0,0.0,10039
https://www.renthop.com/listings/240-central-park-south/na/15831536,240 Central Park South,"Theater District, Midtown Manhattan, Manhattan",5500,1,1.0,0.0,10019
https://www.renthop.com/listings/200-west-26th-street/na/15704354,199 West 26th Street,"Chelsea, Midtown Manhattan, Manhattan",4000,1,1.0,2.0,10001
https://www.renthop.com/listings/400-w-61-st/na/15266662,400 W 61 St,"Lincoln Square, Upper West Side, Upper Manhattan, Manhattan",5271,1,1.0,0.0,10069
https://www.renthop.com/listings/64-stagg-st/4a/15808028,"64 Stagg St, Apt 4A","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3800,3,1.0,0.0,11206
https://www.renthop.com/listings/64-stagg-st/2b/15808041,"64 Stagg St, Apt 2B","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3800,3,1.0,0.0,11206
https://www.renthop.com/listings/410-west-53rd-street/na/15831411,410 West 53rd Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",4100,1,1.0,0.0,10019
https://www.renthop.com/listings/323-west-96th-street/1101/15833336,"323 West 96th Street, Apt 1101...","Upper West Side, Upper Manhattan, Manhattan",4000,2,1.0,0.0,10025
https://www.renthop.com/listings/245-east-40th-street/na/15831339,245 East 40th Street,"Murray Hill, Midtown Manhattan, Manhattan",6521,2,2.0,0.0,10016
https://www.renthop.com/listings/432-w-38th-st/2e/15828093,"432 W 38th St, Apt 2E","Hell's Kitchen, Midtown Manhattan, Manhattan",3000,2,1.0,0.0,10018
https://www.renthop.com/listings/287-powers-st-2g/2g/15795073,"287 Powers St, Apt 2G","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3435,2,1.0,0.0,11211
https://www.renthop.com/listings/1071-jefferson-avenue/2/15770177,"1071 Jefferson Avenue, Apt 2","Bushwick, Northern Brooklyn, Brooklyn",2500,2,2.0,3.0,11221
https://www.renthop.com/listings/101-west-55th-street/na/15775329,101 West 55th Street,"Theater District, Midtown Manhattan, Manhattan",6350,2,3.0,0.0,10019
https://www.renthop.com/listings/505-west-37th-street/2509/15575145,"505 West 37th Street, Apt 2509...","Hell's Kitchen, Midtown Manhattan, Manhattan",1694,0,2.0,0.0,10018
https://www.renthop.com/listings/125-borinquen-pl/206/15833378,"125 Borinquen Pl, Apt 206","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",4400,2,1.0,0.0,11211
https://www.renthop.com/listings/193-bedford-ave/na/15831412,193 Bedford Ave,"Williamsburg, Northern Brooklyn, Brooklyn",3550,2,1.0,0.0,11211
https://www.renthop.com/listings/676-riverside-drive/1b/15752557,676 Riverside Drive,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",3700,3,2.0,0.0,10031
https://www.renthop.com/listings/406-cornelia-st/4b/15833462,"406 Cornelia St, Apt 4B","Bushwick, Northern Brooklyn, Brooklyn",3400,3,2.0,0.0,11237
https://www.renthop.com/listings/323-west-96th-street/608/15833327,"323 West 96th Street, Apt 608","Upper West Side, Upper Manhattan, Manhattan",3850,2,1.0,0.0,10025
https://www.renthop.com/listings/555-10th-avenue/na/15831394,555 10th Avenue,"Hell's Kitchen, Midtown Manhattan, Manhattan",4615,1,1.0,0.0,10036
https://www.renthop.com/listings/333-86th-street/1h/15831598,"333 86th Street, Apt 1H","Bay Ridge, Southwestern Brooklyn, Brooklyn",2050,1,1.0,0.0,11209
https://www.renthop.com/listings/69-w-55th-st/4b/15755102,"69 W 55th St., Apt 4B","Midtown East, Midtown Manhattan, Manhattan",2300,0,1.0,0.0,10019
https://www.renthop.com/listings/239-ocean-avenue/6i/15831191,"239 Ocean Avenue, Apt 6I","Prospect Lefferts Gardens, Flatbush, Central Brooklyn, Brooklyn",1890,1,1.0,0.0,11225
https://www.renthop.com/listings/515-west-38th-street/9k/15393987,"515 West 38th Street, Apt 9K","Hell's Kitchen, Midtown Manhattan, Manhattan",5250,2,2.0,0.0,10018
https://www.renthop.com/listings/360-central-ave/2l/15777468,"360 Central Ave, Apt 2L","Bushwick, Northern Brooklyn, Brooklyn",2850,3,1.0,0.0,11221
https://www.renthop.com/listings/46th-street/3/15750453,"1157 46th Street, Apt 3","Borough Park, Southwestern Brooklyn, Brooklyn",2800,2,1.0,0.0,11219
https://www.renthop.com/listings/49-park-avenue/na/15792328,49 Park Avenue,"Murray Hill, Midtown Manhattan, Manhattan",2025,0,1.0,0.0,10016
https://www.renthop.com/listings/166-lexington-avenue/3/15822218,"166 Lexington Avenue, Apt 3","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",5200,3,1.0,0.0,10016
https://www.renthop.com/listings/300-rector-place/6n/15715456,"300 Rector Place, Apt 6N","Battery Park City, Downtown Manhattan, Manhattan",3700,1,1.0,0.0,10280
https://www.renthop.com/listings/323-west-96th-street/208/15833317,"323 West 96th Street, Apt 208","Upper West Side, Upper Manhattan, Manhattan",3800,2,1.0,0.0,10025
https://www.renthop.com/listings/7-east-86th-street/10/15822540,"7 E 86th St., Apt 10","Carnegie Hill, Upper East Side, Upper Manhattan, Manhattan",3250,1,1.0,0.0,10028
https://www.renthop.com/listings/377-montgomery-st/2/15776877,"377 Montgomery St, Apt 2","Crown Heights, Central Brooklyn, Brooklyn",2925,3,1.0,0.0,11225
https://www.renthop.com/listings/41-underhill-ave/na/15788015,41 Underhill Ave,"Prospect Heights, Northwestern Brooklyn, Brooklyn",3375,2,1.0,0.0,11238
https://www.renthop.com/listings/20-river-terrace/7e/15018055,"20 River Terrace, Apt 7E","Battery Park City, Downtown Manhattan, Manhattan",3700,0,1.0,0.0,10282
https://www.renthop.com/listings/80-lafayette-avenue/2/15129463,"80 Lafayette Avenue, Apt 2","Fort Greene, Northwestern Brooklyn, Brooklyn",2150,0,1.0,0.0,11217
https://www.renthop.com/listings/238-east-116th-street/17/15785981,"238 East 116th Street, Apt 17","East Harlem, Upper Manhattan, Manhattan",2450,2,1.0,0.0,10029
https://www.renthop.com/listings/2-gold-street/na/15652086,2 Gold Street,"Financial District, Downtown Manhattan, Manhattan",6620,3,2.0,4.0,10038
https://www.renthop.com/listings/163-west-231st-street/2/15658200,"163 West 231st Street, Apt 2","Kingsbridge Heights, Kingsbridge, West Bronx, Bronx",2050,2,1.0,0.0,10463
https://www.renthop.com/listings/1453-herkimer-street/na/15757499,1453 Herkimer Street,"Ocean Hill, Central Brooklyn, Brooklyn",800,0,3.0,0.0,11233
https://www.renthop.com/listings/super-modern-2bedroom-home-near-subway-actual-unit-pictures-shown/na/15811319,1056 Sheridan Ave,"Concourse, West Bronx, Bronx",1895,2,2.0,0.0,10456
https://www.renthop.com/listings/284-eastern-parkway/na/15823500,284 Eastern Parkway,"Crown Heights, Central Brooklyn, Brooklyn",1760,1,1.0,0.0,11225
https://www.renthop.com/listings/30-sickles-st-4i/4i/15825449,"30 Sickles St, Apt 4I","Fort George, Washington Heights, Upper Manhattan, Manhattan",2200,2,1.0,0.0,10040
https://www.renthop.com/listings/141-east-56th-street/11a/15711919,"141 East 56th Street, Apt 11A","Midtown East, Midtown Manhattan, Manhattan",4650,2,1.0,0.0,10022
https://www.renthop.com/listings/618-west-142nd-street/2c/15735688,"618 West 142nd Street, Apt 2C","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2250,1,1.0,0.0,10031
https://www.renthop.com/listings/664-west-163rd-street/39/15797359,"664 West 163rd Street, Apt 39","Washington Heights, Upper Manhattan, Manhattan",2500,2,1.0,0.0,10032
https://www.renthop.com/listings/2053-frederick-douglass-blvd/2c/15661567,"2053 Frederick Douglass Blvd, ...","Central Harlem, Upper Manhattan, Manhattan",4795,4,1.0,0.0,10026
https://www.renthop.com/listings/611-w-148th-street/na/15833612,611 W 148th Street,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",3250,3,1.0,0.0,10031
https://www.renthop.com/listings/1385-york-avenue/19f/15775002,"1385 York Avenue, Apt 19F","Upper East Side, Upper Manhattan, Manhattan",7095,2,2.0,3.0,10021
https://www.renthop.com/listings/210-west-17th-st/r1/15757403,"210 West 17th St, Apt R1","Civic Center, Downtown Manhattan, Manhattan",2538,0,1.0,0.0,10011
https://www.renthop.com/listings/409-eastern-parkway/1008/15668828,409 Eastern Parkway ,"Crown Heights, Central Brooklyn, Brooklyn",4755,2,2.0,0.0,11216
https://www.renthop.com/listings/250-west-93rd-street/9d/15779552,"250 West 93rd Street, Apt 9D","Upper West Side, Upper Manhattan, Manhattan",3277,0,1.0,0.0,10025
https://www.renthop.com/listings/310-east-19-street/24/15745377,"310 East 19 Street., Apt 24","Gramercy Park, Midtown Manhattan, Manhattan",4750,3,1.0,0.0,10003
https://www.renthop.com/listings/20-broad-street/1301/15469380,"20 Broad Street, Apt 1301","Financial District, Downtown Manhattan, Manhattan",5545,1,2.0,3.0,10005
https://www.renthop.com/listings/33-gold-street/712a/14272622,"33 Gold Street, Apt 712A","Financial District, Downtown Manhattan, Manhattan",2700,0,1.0,2.0,10038
https://www.renthop.com/listings/685-first-avenue/3c/14464259,"685 First Avenue, Apt 3C","Murray Hill, Midtown Manhattan, Manhattan",6383,2,2.0,0.0,10016
https://www.renthop.com/listings/617-west-135th-st/69/15743850,"617 West 135th St, Apt 69","Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2450,2,1.0,0.0,10031
https://www.renthop.com/listings/610-w42/33/15776713,"610 W42, Apt 33","Hell's Kitchen, Midtown Manhattan, Manhattan",2840,0,1.0,1.0,10036
https://www.renthop.com/listings/2217-caton-ave/7a/15833603,"2217 Caton Ave, Apt 7A","Flatbush, Central Brooklyn, Brooklyn",2840,2,1.0,0.0,11226
https://www.renthop.com/listings/425-east-6th-street/6b/15834664,"425 East 6th Street, Apt 6B","East Village, Downtown Manhattan, Manhattan",3300,2,1.0,0.0,10009
https://www.renthop.com/listings/788-columbus-avenue/na/15772822,788 Columbus Avenue,"Manhattan Valley, Upper West Side, Upper Manhattan, Manhattan",3058,0,1.0,0.0,10025
https://www.renthop.com/listings/67-ave/na/15821006,9830 67th Ave,"Forest Hills, Northwestern Queens, Queens",1850,1,1.0,0.0,11374
https://www.renthop.com/listings/95-christopher-st/4m/15270187,"95 Christopher St, Apt 4M","West Village, Downtown Manhattan, Manhattan",5625,1,1.0,0.0,10014
https://www.renthop.com/listings/325-kent-ave/651/15377595,"325 Kent Ave, Apt 651","Williamsburg, Northern Brooklyn, Brooklyn",6495,2,2.0,0.0,11249
https://www.renthop.com/listings/805-st-marks-ave/c3j/15831217,"805 St Marks Ave,","Crown Heights, Central Brooklyn, Brooklyn",1960,1,1.0,0.0,11213
https://www.renthop.com/listings/609-45th-street/a/15833480,"609 45th Street, Apt A","Sunset Park, South Brooklyn, Brooklyn",2699,3,1.0,0.0,11220
https://www.renthop.com/listings/222-east-44th-st/na/15830384,222 East 44th St,"Turtle Bay, Midtown East, Midtown Manhattan, Manhattan",9457,2,2.0,0.0,10017
https://www.renthop.com/listings/200-east-34th-street/27e/15766620,"200 East 34th Street, Apt 27E","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",5985,3,2.0,0.0,10016
https://www.renthop.com/listings/345-east-94th-street/6g/15791300,"345 East 94th Street, Apt 6G","Yorkville, Upper East Side, Upper Manhattan, Manhattan",2910,0,1.0,0.0,10128
https://www.renthop.com/listings/230-20th-street/2b/15759846,"230 20th Street, Apt 2B","Greenwood Heights, South Brooklyn, Brooklyn",4200,3,2.0,0.0,11232
https://www.renthop.com/listings/240-e-86th-st-6j/6j/15831131,"240 E 86th St, Apt 6J","Yorkville, Upper East Side, Upper Manhattan, Manhattan",3525,0,1.0,0.0,10028
https://www.renthop.com/listings/287-powers-st-3a/3a/15795075,"287 Powers St, Apt 3A","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3106,1,1.0,0.0,11211
https://www.renthop.com/listings/618-bushwick-ave/206/15709182,"618 Bushwick Ave, Apt 206","Bushwick, Northern Brooklyn, Brooklyn",2749,1,1.0,2.0,11206
https://www.renthop.com/listings/449-west-37/4f/14161252,449 WEST 37,"Hell's Kitchen, Midtown Manhattan, Manhattan",2195,1,1.0,0.0,10018
https://www.renthop.com/listings/1825-ocean-ave/na/14342766,1825 Ocean Ave,"Midwood, Central Brooklyn, Brooklyn",1925,0,1.0,0.0,11230
https://www.renthop.com/listings/771-lexington-ave/2b/15785900,"771 Lexington Ave, Apt 2B","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",2900,3,1.0,0.0,11221
https://www.renthop.com/listings/600-w-58th-st/7c/15785153,"600 W 58th St, Apt 7C","Hell's Kitchen, Midtown Manhattan, Manhattan",3595,1,1.0,0.0,10019
https://www.renthop.com/listings/343-gold-st/na/15722844,343 Gold St,"Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",2990,0,1.0,0.0,11201
https://www.renthop.com/listings/220-18th-street/duplex/15674664,"220 18th Street, Apt DUPLEX","Greenwood Heights, South Brooklyn, Brooklyn",2750,2,1.0,3.0,11215
https://www.renthop.com/listings/350-west-42nd-street/28c/15791963,"350 West 42nd Street, Apt 28C","Garment District, Midtown Manhattan, Manhattan",3895,1,1.0,0.0,10036
https://www.renthop.com/listings/89-clinton/2r/15789872,89 Clinton,"Lower East Side, Downtown Manhattan, Manhattan",5695,3,2.0,0.0,10002
https://www.renthop.com/listings/287-powers-street/2c/15801514,"287 Powers Street, Apt 2C","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3150,1,1.0,0.0,11211
https://www.renthop.com/listings/287-powers-st-1d/1d/15795043,"287 Powers St, Apt 1D","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2918,1,1.0,0.0,11211
https://www.renthop.com/listings/2316-university-avenue/5d/15739390,"2316 University Avenue, Apt 5D...","University Heights, West Bronx, Bronx",1900,2,1.0,0.0,10468
https://www.renthop.com/listings/41-underhill-avenue/3a/15743978,"41 Underhill Avenue, Apt 3A","Prospect Heights, Northwestern Brooklyn, Brooklyn",2750,1,1.0,0.0,11238
https://www.renthop.com/listings/35-morningside-ave/3/15694501,"35 Morningside Ave, Apt 3","Morningside Heights, West Harlem, Upper Manhattan, Manhattan",2130,0,1.0,0.0,10026
https://www.renthop.com/listings/246-johnson-ave/1e/15446487,"246 Johnson Ave, Apt 1E","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",5075,4,2.0,0.0,11206
https://www.renthop.com/listings/58-kenmare/17/14558445,"58 Kenmare, Apt 17","NoLita, Downtown Manhattan, Manhattan",3200,1,1.0,0.0,10012
https://www.renthop.com/listings/801-west-181st-street/46/15732619,"801 West 181st Street, Apt 46","Hudson Heights, Washington Heights, Upper Manhattan, Manhattan",2725,2,1.0,0.0,10033
https://www.renthop.com/listings/1255-bushwick-ave/3a/14753222,"1255 Bushwick Ave, Apt 3A","Bushwick, Northern Brooklyn, Brooklyn",2450,1,1.0,0.0,11207
https://www.renthop.com/listings/7-east-32nd-st/1g/15575332,"7 East 32nd St, Apt 1G","Murray Hill, Midtown Manhattan, Manhattan",2300,0,1.0,0.0,10016
https://www.renthop.com/listings/95-christopher/10j/15825240,95 Christopher,"West Village, Downtown Manhattan, Manhattan",5725,1,1.0,0.0,10014
https://www.renthop.com/listings/319-east-5/13/14150635,"319 East 5, Apt 13","East Village, Downtown Manhattan, Manhattan",2125,0,1.0,0.0,10003
https://www.renthop.com/listings/41-underhill-avenue/1b/15809866,"41 Underhill Avenue, Apt 1B","Prospect Heights, Northwestern Brooklyn, Brooklyn",3350,2,1.0,0.0,11238
https://www.renthop.com/listings/1273-east-68th-street/1/15770340,"1273 East 68th Street, Apt 1","Georgetown, Bergen Beach, Southeastern Brooklyn, Brooklyn",1450,0,1.0,0.0,11234
https://www.renthop.com/listings/1775-york-avenue/na/15831287,1775 York Avenue,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",3695,1,1.0,0.0,10128
https://www.renthop.com/listings/37-wall/na/14238057,37 Wall,"Financial District, Downtown Manhattan, Manhattan",3300,1,1.0,0.0,10005
https://www.renthop.com/listings/505-w-37-st/na/15218447,505 West 37th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",5693,2,2.0,3.0,10018
https://www.renthop.com/listings/41-river-terrace/2906/15828709,"41 River Terrace, Apt 2906","Battery Park City, Downtown Manhattan, Manhattan",7395,3,2.0,4.0,10282
https://www.renthop.com/listings/230-e-32nd-street/3c/15809606,"230 E 32nd Street, Apt 3C","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3950,2,1.0,0.0,10016
https://www.renthop.com/listings/420-west-42nd-street/na/15833659,420 West 42nd Street #24f,"Hell's Kitchen, Midtown Manhattan, Manhattan",5770,3,2.0,0.0,10036
https://www.renthop.com/listings/1366-york-avenue/na/15831275,1366 York Avenue,"Upper East Side, Upper Manhattan, Manhattan",1950,0,1.0,0.0,10021
https://www.renthop.com/listings/on-dean-street-and-albany/1/15569540,"1513 Dean Street, Apt 1","Crown Heights, Central Brooklyn, Brooklyn",2750,2,1.0,0.0,11213
https://www.renthop.com/listings/41-river-terrace/2906/15828709,"41 River Terrace, Apt 2906","Battery Park City, Downtown Manhattan, Manhattan",7395,3,2.0,4.0,10282
https://www.renthop.com/listings/230-e-32nd-street/3c/15809606,"230 E 32nd Street, Apt 3C","Rose Hill, Kips Bay, Midtown Manhattan, Manhattan",3950,2,1.0,0.0,10016
https://www.renthop.com/listings/420-west-42nd-street/na/15833659,420 West 42nd Street #24f,"Hell's Kitchen, Midtown Manhattan, Manhattan",5770,3,2.0,0.0,10036
https://www.renthop.com/listings/1366-york-avenue/na/15831275,1366 York Avenue,"Upper East Side, Upper Manhattan, Manhattan",1950,0,1.0,0.0,10021
https://www.renthop.com/listings/on-dean-street-and-albany/1/15569540,"1513 Dean Street, Apt 1","Crown Heights, Central Brooklyn, Brooklyn",2750,2,1.0,0.0,11213
https://www.renthop.com/listings/67-wall-street/1922/15691451,"67 Wall Street, Apt 1922","Financial District, Downtown Manhattan, Manhattan",4989,2,2.0,0.0,10005
https://www.renthop.com/listings/771-lexington-ave/1b/15721158,"771 Lexington Ave, Apt 1B","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3200,3,2.0,0.0,11221
https://www.renthop.com/listings/188-humboldt-st/na/15831441,188 Humboldt St,"East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",3350,1,1.0,0.0,11206
https://www.renthop.com/listings/441-72nd-street/3/15670772,"441 72nd Street, Apt 3","Bay Ridge, Southwestern Brooklyn, Brooklyn",2200,2,1.0,3.0,11209
https://www.renthop.com/listings/41-river-terrace/2903/15396001,"41 River Terrace, Apt 2903","Battery Park City, Downtown Manhattan, Manhattan",3831,1,1.0,0.0,10282
https://www.renthop.com/listings/1064-madison-avenue/na/15776247,1064 Madison Avenue,"Upper East Side, Upper Manhattan, Manhattan",2850,1,1.0,0.0,10028
https://www.renthop.com/listings/153-norfolk-street/4f/15817799,"153 Norfolk Street, Apt 4F","Lower East Side, Downtown Manhattan, Manhattan",2475,1,1.0,0.0,10002
https://www.renthop.com/listings/300-east-39th-street/na/15831325,300 East 39th Street,"Murray Hill, Midtown Manhattan, Manhattan",4357,1,1.0,0.0,10016
https://www.renthop.com/listings/99-wilson-ave/na/15831206,99 Wilson Ave,"Bushwick, Northern Brooklyn, Brooklyn",2999,3,2.0,0.0,11237
https://www.renthop.com/listings/200-water-st/310/15652781,"200 Water St., Apt 310","Financial District, Downtown Manhattan, Manhattan",5760,2,2.0,4.0,10038
https://www.renthop.com/listings/483-ocean-parkway/4j/15705252,483 Ocean Parkway,"Kensington, Central Brooklyn, Brooklyn",2750,2,1.0,0.0,11218
https://www.renthop.com/listings/2514-cortelyou-road/na/15464265,2514 Cortelyou Road,"Flatbush, Central Brooklyn, Brooklyn",2700,3,1.0,0.0,11226
https://www.renthop.com/listings/200-water-st/1703/15828706,"200 Water St., Apt 1703","Financial District, Downtown Manhattan, Manhattan",5595,2,2.0,3.0,10038
https://www.renthop.com/listings/125-borinquen-pl/207/15833383,"125 Borinquen Pl, Apt 207","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",4200,2,1.0,0.0,11211
https://www.renthop.com/listings/353-93rd-street/1/15811593,"353 93rd Street, Apt 1","Bay Ridge, Southwestern Brooklyn, Brooklyn",2800,2,2.0,0.0,11209
https://www.renthop.com/listings/246-johnson-ave/1e/15733799,"246 Johnson Ave, Apt 1E","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",5075,4,2.0,0.0,11206
https://www.renthop.com/listings/80-st-and-1-ave/12l/14364839,80 st and 1 ave ,"Central Park, Upper Manhattan, Manhattan",3350,1,1.0,0.0,10075
https://www.renthop.com/listings/45-hoyt-street/11p/15719644,"45 Hoyt Street, Apt 11P","Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3025,0,1.0,0.0,11201
https://www.renthop.com/listings/45-hoyt-street/11p/15740971,"45 Hoyt Street, Apt 11P","Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3025,0,1.0,0.0,11201
https://www.renthop.com/listings/19-dutch-st/na/14279033,19 Dutch St,"Financial District, Downtown Manhattan, Manhattan",3850,0,1.0,0.0,10038
https://www.renthop.com/listings/326-e-35th-st/42/15074750,"326 E 35th St., Apt 42","Murray Hill, Midtown Manhattan, Manhattan",3225,2,1.0,0.0,10016
https://www.renthop.com/listings/785-dekalb-ave/5i/15833395,"785 Dekalb, Apt 5I","Bedford-Stuyvesant, Northern Brooklyn, Brooklyn",3340,2,2.0,0.0,11221
https://www.renthop.com/listings/1464-ocean-ave/3a/15564813,"1464 Ocean Ave, Apt 3A","Midwood, Central Brooklyn, Brooklyn",1999,2,1.0,0.0,11230
https://www.renthop.com/listings/1-duffield-st/204/15833310,"1 Duffield St., Apt 204","Downtown Brooklyn, Northwestern Brooklyn, Brooklyn",3000,1,1.0,0.0,11201
https://www.renthop.com/listings/504-w-167th-st/2b/15831212,"504 W 167th St, Apt 2B","Washington Heights, Upper Manhattan, Manhattan",3400,4,1.0,0.0,10032
https://www.renthop.com/listings/30-morning-side/na/15823517,30 morning side,"Morningside Heights, West Harlem, Upper Manhattan, Manhattan",9000,3,2.0,0.0,10025
https://www.renthop.com/listings/67-clifton-pl/na/15834539,67 Clifton Pl,"Clinton Hill, Northwestern Brooklyn, Brooklyn",3500,2,1.0,0.0,11238
https://www.renthop.com/listings/53-park-place/na/15684517,53 Park Place,"Tribeca, Downtown Manhattan, Manhattan",4125,1,1.0,0.0,10007
https://www.renthop.com/listings/595-west-207th-street/51/15429749,"595 West 207th Street, Apt 51","Inwood, Upper Manhattan, Manhattan",1750,1,1.0,0.0,10034
https://www.renthop.com/listings/520-sheffield-ave/1f/15784071,"520 Sheffield Ave, Apt 1F","East New York, Eastern Brooklyn, Brooklyn",1900,2,1.0,0.0,11207
https://www.renthop.com/listings/213-east-84th-street/na/15797973,213 East 84th Street #5d,"Yorkville, Upper East Side, Upper Manhattan, Manhattan",2400,1,1.0,0.0,10028
https://www.renthop.com/listings/45-wall/816/15652734,45 Wall,"Financial District, Downtown Manhattan, Manhattan",3800,1,1.0,2.0,10005
https://www.renthop.com/listings/586-lorimer-street/7/15523502,"586 Lorimer Street, Apt 7","Williamsburg, Northern Brooklyn, Brooklyn",3995,1,1.0,0.0,11211
https://www.renthop.com/listings/37-wall-street/10t/15694360,"37 Wall Street, Apt 10T","Financial District, Downtown Manhattan, Manhattan",3350,0,1.0,1.0,10005
https://www.renthop.com/listings/505-w-37-st/na/14888733,505 West 37th Street,"Hell's Kitchen, Midtown Manhattan, Manhattan",2723,0,1.0,0.0,10018
https://www.renthop.com/listings/620-west-182nd-street/4a/15641322,"620 West 182nd Street, Apt 4A","Fort George, Washington Heights, Upper Manhattan, Manhattan",2450,3,1.0,0.0,10033
https://www.renthop.com/listings/bay-pkwy-and-80th-st/b31/15772018,"8015 Bay Pkwy, Apt B31","Gravesend, Southern Brooklyn, Brooklyn",1700,1,1.0,0.0,11214
https://www.renthop.com/listings/58-bushwick-ave/1a/15831525,"58 Bushwick Ave, Apt 1A","East Williamsburg, Williamsburg, Northern Brooklyn, Brooklyn",2400,0,1.0,0.0,11211
https://www.renthop.com/listings/45-wall/2009/15828759,45 Wall,"Financial District, Downtown Manhattan, Manhattan",3475,1,1.0,2.0,10005
https://www.renthop.com/listings/400-west-113th-street/1121/15825368,"400 West 113th Street, Apt 112...","Morningside Heights, West Harlem, Upper Manhattan, Manhattan",3925,0,1.0,0.0,10025
https://www.renthop.com/listings/bay-pkwy-and-80th-st/b31/15772018,"8015 Bay Pkwy, Apt B31","Gravesend, Southern Brooklyn, Brooklyn",1700,1,1.0,0.0,11214
