url,address,neighborhood,rent,beds,baths,flexs,zip
https://www.renthop.com/listings/237-west-10th-street/5/15808040,"237 West 10th Street, Apt 5","West Village, Downtown Manhattan, Manhattan",2750,1,1.0,0.0,10014
https://www.renthop.com/listings/605-west-42nd-street/47t/15572493,"605 West 42nd Street, Apt 47T","Hell's Kitchen, Midtown Manhattan, Manhattan",3231,0,1.0,0.0,10036
https://www.renthop.com/listings/400-e-71st-st/12e/15749749,"400 E 71st St, Apt 12E","Upper East Side, Upper Manhattan, Manhattan",5895,3,2.0,0.0,10021
https://www.renthop.com/listings/505-w-135th-street/na/15811270,505 W 135th Street,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",2750,3,1.0,0.0,10031
https://www.renthop.com/listings/239-east-53rd-street/1a/15791386,"239 East 53rd Street, Apt 1A","Midtown East, Midtown Manhattan, Manhattan",3395,2,1.0,0.0,10022
https://www.renthop.com/listings/212-grand-st/2/15825206,"212 Grand St, Apt 2","Williamsburg, Northern Brooklyn, Brooklyn",4000,3,2.0,0.0,10013
https://www.renthop.com/listings/212-grand-st/2/15825206,"212 Grand St, Apt 2","Williamsburg, Northern Brooklyn, Brooklyn",4000,3,2.0,0.0,10013
https://www.renthop.com/listings/561-tenth-avenue/5f/15777564,"561 Tenth Avenue, Apt 5F","Hell's Kitchen, Midtown Manhattan, Manhattan",2945,0,1.0,0.0,10024
https://www.renthop.com/listings/334-e-100th-street/5c/15825160,"334 E 100th Street, Apt 5C","East Harlem, Upper Manhattan, Manhattan",3195,2,1.0,0.0,10029
https://www.renthop.com/listings/605-west-42nd-street/61n/15576042,"605 West 42nd Street, Apt 61N","Hell's Kitchen, Midtown Manhattan, Manhattan",6462,2,2.0,0.0,10036
https://www.renthop.com/listings/556-w-140th/22/15825116,556 W 140th,"Hamilton Heights, West Harlem, Upper Manhattan, Manhattan",5695,5,3.0,0.0,10031
https://www.renthop.com/listings/237-west-10th-street/10/15818741,"237 West 10th Street, Apt 10","West Village, Downtown Manhattan, Manhattan",2795,0,1.0,0.0,10014
